Model,Fold,train_accuracy,test_accuracy,train_roc_auc,test_roc_auc,train_average_precision,test_average_precision,train_f1,test_f1,train_precision,test_precision,train_recall,test_recall
LightGBM,1,0.5636363636363636,0.5,0.5634920634920635,0.49999999999999994,0.5268237934904602,0.5,0.5555555555555556,0.36363636363636365,0.5555555555555556,0.5,0.5555555555555556,0.2857142857142857
LightGBM,2,0.5818181818181818,0.42857142857142855,0.5806878306878307,0.42857142857142855,0.5388327721661055,0.4714285714285714,0.5490196078431373,0.3333333333333333,0.5833333333333334,0.4,0.5185185185185185,0.2857142857142857
LightGBM,3,0.5454545454545454,0.42857142857142855,0.5403439153439153,0.4285714285714286,0.5148709315375981,0.4761904761904762,0.358974358974359,0.2,0.5833333333333334,0.3333333333333333,0.25925925925925924,0.14285714285714285
LightGBM,4,0.6,0.42857142857142855,0.6025132275132276,0.42857142857142855,0.5505531505531506,0.46825396825396826,0.6451612903225806,0.5,0.5714285714285714,0.4444444444444444,0.7407407407407407,0.5714285714285714
LightGBM,5,0.5357142857142857,0.46153846153846156,0.5357142857142858,0.44047619047619047,0.5189732142857143,0.44017094017094016,0.5666666666666667,0.2222222222222222,0.53125,0.3333333333333333,0.6071428571428571,0.16666666666666666
