Model,Fold,train_neg_root_mean_squared_error,test_neg_root_mean_squared_error,train_neg_mean_absolute_error,test_neg_mean_absolute_error,train_r2,test_r2
SVR,1,15.030458746956242,14.066450051307744,12.18621672030566,12.010473694912488,-0.023329059706817423,-0.1128452277254266
SVR,2,15.199989952087854,12.939935954004445,12.899290156178623,9.92378835988823,0.0023601849203808145,-0.5448418720002093
SVR,3,14.96274905256192,12.684670488920021,12.210928385228055,11.672624375018646,0.01069261277713407,-0.11117620333303813
SVR,4,13.899045168630481,17.773844064328905,11.346146301837887,15.314765312503393,-0.008166108505583747,-0.16405227164467684
SVR,5,13.791413592231267,18.028611496878206,11.40099187064549,15.307022354765543,-0.00689260597792174,-0.06270600501861856
