Model,Fold,train_neg_root_mean_squared_error,test_neg_root_mean_squared_error,train_neg_mean_absolute_error,test_neg_mean_absolute_error,train_r2,test_r2
RandomForest,1,10.61008218565843,13.74602392430629,8.615045990434767,11.786969870066022,0.49007262059494294,-0.06272266207379773
RandomForest,2,10.506002282575908,13.887878474091314,8.826316262399217,10.298048942989196,0.5233910942875364,-0.7794737821587874
RandomForest,3,10.466074879160455,12.728127675555585,8.415785680183829,11.211232302074055,0.5159656948676641,-0.11880293815627674
RandomForest,4,9.764260407577178,20.760726672409,7.993278328045145,18.284091304163947,0.5024452602515288,-0.5881621917850239
RandomForest,5,10.597891135842888,14.773151492734563,8.73950382371997,11.23964380337054,0.405427943982819,0.28643280292496964
